web_scraper_order,web_scraper_start_url,type,prix,adresse,image
"1766925169-1434","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vetement enfants","8 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4510412_uploaded_image1_1703252917.jpg"
"1766925169-1435","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtements enfants","8 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4510416_uploaded_image1_1703253068.jpg"
"1766925169-1436","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Blouson pour enfant 4 - 15 ans","8 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4505009_uploaded_image1_1702930372.jpg"
"1766925169-1437","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Ensemble blouson pour fille","5 500CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4538922_uploaded_image1_1704933290.jpg"
"1766925169-1438","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Blouson pour fille","6 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4527014_uploaded_image1_1704375688.jpg"
"1766925169-1439","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Pull enfant avec capuche","5 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4522850_uploaded_image1_1704190687.jpg"
"1766925169-1440","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Pull pour enfant","5 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4522837_uploaded_image1_1704190481.jpg"
"1766925169-1441","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Friperie enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4517974_uploaded_image2_1703783715.jpeg"
"1766925169-1442","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Friperie enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4516547_uploaded_image1_1703706216.jpg"
"1766925169-1443","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Friperie enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4513354_uploaded_image3_1703506745.jpeg"
"1766925169-1444","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Blouson enfant","5 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4511874_uploaded_image1_1703350100.jpg"
"1766925169-1445","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Blouson enfant","5 500CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4511870_uploaded_image1_1703349818.jpg"
"1766925169-1446","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Ensemble enfants 2 - 6ans","8 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4464056_uploaded_image1_1700401019.jpg"
"1766925169-1447","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Ensemble enfant","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4455065_uploaded_image1_1699814184.jpg"
"1766925169-1448","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Ensemble veste pour enfant","23 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4479762_uploaded_image1_1701402947.jpg"
"1766925169-1449","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Slips enfants","7 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4467057_uploaded_image1_1700591564.jpg"
"1766925169-1450","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Polos  Lacoste enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4394815_uploaded_image1_1695942580.jpg"
"1766925169-1451","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtement enfant","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4394813_uploaded_image1_1695942485.jpg"
"1766925169-1452","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Jeans  pour enfants","6 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4397937_uploaded_image1_1696183097.jpg"
"1766925169-1453","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Robe enfant","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4430601_uploaded_image1_1698283193.jpg"
"1766925169-1454","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Robe de prière enfant","2 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4421455_uploaded_image1_1697627353.jpg"
"1766925169-1455","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Bambinerie enfant","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4416818_uploaded_image3_1697296868.jpeg"
"1766925169-1456","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Pantalon pour enfants","2 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4405127_uploaded_image1_1696582094.jpg"
"1766925169-1457","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Polo Lacoste enfant","1 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4405119_uploaded_image1_1696581900.jpg"
"1766925169-1458","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Ensemble enfant","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4402991_uploaded_image1_1696452237.jpg"
"1766925169-1459","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Ensemble 2 pièces pour fille","14 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4402284_uploaded_image1_1696423054.jpg"
"1766925180-1460","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Robe enfant","Prix sur demande","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_5225584_uploaded_image1_1741657625.jpg"
"1766925180-1461","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Djialap pour enfant de 4ans jusqua 18ans","6 500CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5181431_uploaded_image1_1739304816.jpg"
"1766925180-1462","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Dialabé enfant","10 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5181204_uploaded_image1_1739296973.jpg"
"1766925180-1463","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Djialabé enfant","8 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5196620_uploaded_image1_1740145128.jpg"
"1766925180-1464","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Ensemble mardi gras","8 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5171755_uploaded_image1_1738776386.jpg"
"1766925180-1465","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Ensemble pour enfant de 1ans jusqua 15ans","7 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5116396_uploaded_image1_1735846707.jpg"
"1766925180-1466","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Vêtement enfant","1 000CFA","Sicap foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_5141487_uploaded_image1_1737219569.jpg"
"1766925180-1467","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Vêtements enfants","4 500CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5130020_uploaded_image1_1736594996.jpg"
"1766925180-1468","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Vêtements enfants","4 500CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5129146_uploaded_image1_1736533355.jpg"
"1766925180-1469","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Genouillère anti-dérapante en coton","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5120586_uploaded_image1_1736107643.jpg"
"1766925180-1470","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Ensemble pour enfant","8 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5071417_uploaded_image1_1733140647.jpg"
"1766925180-1471","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Vêtements bébé","1 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5106688_uploaded_image1_1735128985.jpg"
"1766925180-1472","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Vêtements bébé","1 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5106673_uploaded_image1_1735128585.jpg"
"1766925180-1473","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Vêtements bébé","1 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5106669_uploaded_image1_1735128475.jpg"
"1766925180-1474","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Vêtements bébé","1 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5106661_uploaded_image1_1735128299.jpg"
"1766925180-1475","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Blouson pour enfant","8 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5058990_uploaded_image1_1732437877.jpg"
"1766925180-1476","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Blouson pour enfants 100% coton 3 ans 9ans","8 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5046861_uploaded_image1_1731758020.jpg"
"1766925180-1477","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Blouson  pour enfants 3ans à 10ans","8 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_5046278_uploaded_image1_1731706267.jpg"
"1766925180-1478","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Blouson coton pour enfants de 1ans 8ans","8 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_5046169_uploaded_image1_1731701583.jpg"
"1766925180-1479","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Blouson pour enfants 4ans à 15ans","8 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_5046164_uploaded_image1_1731701239.jpg"
"1766925180-1480","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Blouson pour enfants de 4ans à 12ans","8 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_5046160_uploaded_image1_1731700970.jpg"
"1766925180-1481","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Blouson pour enfants 1ans 5 ans","5 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_5046156_uploaded_image1_1731700664.jpg"
"1766925180-1482","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Blouson pour enfants 3 ans à 8 ans","8 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_5045455_uploaded_image1_1731673153.jpg"
"1766925180-1483","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Ensemble Pul Enfants","18 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5081973_uploaded_image1_1733664739.jpg"
"1766925180-1484","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Ensemble costumes enfants","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5081958_uploaded_image1_1733664149.jpg"
"1766925180-1485","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Ensemble pour enfant cotton","6 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5028888_uploaded_image1_1730844775.jpg"
"1766925180-1486","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Maillots enfants sénégal","10 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5054255_uploaded_image2_1732155894.jpeg"
"1766925180-1487","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Pantalon pour enfant 14ans 15ans","4 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4976513_uploaded_image1_1728030461.jpg"
"1766925180-1488","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Lot pyjamas enfant 6/8 ans","11 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5014321_uploaded_image1_1730104437.jpg"
"1766925180-1489","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Ensemble veste garçon 5 pièces","28 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5010327_uploaded_image1_1729813849.jpg"
"1766925180-1490","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Costume enfant","28 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5010301_uploaded_image1_1729811616.jpg"
"1766925180-1491","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Vêtements   pour enfant","10 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4961200_uploaded_image1_1727261868.jpg"
"1766925180-1492","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Ensemble pour enfant","10 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4961210_uploaded_image1_1727262074.jpg"
"1766925180-1493","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Robes de fête","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5002636_uploaded_image1_1729418520.jpg"
"1766925180-1494","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Ensemble pour enfant 0ans jusqua 15ans","6 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4957241_uploaded_image1_1727083231.jpg"
"1766925180-1495","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Jeans enfants","Prix sur demande","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4991997_uploaded_image1_1728856374.jpg"
"1766925180-1496","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Pantalon enfants","6 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4945928_uploaded_image1_1726439169.jpg"
"1766925180-1497","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Vetement enfants","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4931868_uploaded_image1_1725656850.jpg"
"1766925180-1498","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Veste Jacadi","12 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4931211_uploaded_image1_1725627889.jpg"
"1766925180-1499","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Veste Softshell","14 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4931208_uploaded_image1_1725627705.jpg"
"1766925180-1500","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Peignoirs enfants","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4866825_uploaded_image1_1722295875.jpg"
"1766925180-1501","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Serviette de bain pour bébé","4 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4861240_uploaded_image1_1721949203.jpg"
"1766925180-1502","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Grenouillère bébé de 0- 24 mois","1 500CFA","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_4877415_uploaded_image1_1722816062.jpg"
"1766925180-1503","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Body pour bébé de 0-24mois","750CFA","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_4877371_uploaded_image1_1722813872.jpg"
"1766925180-1504","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Robe pour fille","4 500CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_4886076_uploaded_image1_1723220872.jpg"
"1766925180-1505","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Robe fille","22 800CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_4885783_uploaded_image1_1723209095.jpg"
"1766925180-1506","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Vêtements de garçon","2 500CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_4885328_uploaded_image1_1723192813.jpg"
"1766925180-1507","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Ensemble pour garçon","4 500CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_4885315_uploaded_image1_1723192524.jpg"
"1766925180-1508","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Pyjama enfant en coton","2 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_4882618_uploaded_image1_1723046965.jpg"
